filename,scene_graph
uGV2kpi,10-mouth of 6-man .  14-face of 6-man .  1-tie on 6-man .  2-ear of 6-man .  4-nose of 6-man .  6-man has 0-hair .  6-man has 10-mouth .  6-man has 14-face .  6-man has 2-ear .  6-man has 4-nose .  6-man wearing 1-tie .  6-man wearing 3-shirt .  7-man has 0-hair .  7-man wearing 1-tie .  7-man wearing 3-shirt 
UK1yqyr, 0-sign .  hat.   2-head .   3-head .  hair.   5-face .  emoji
uluP5WP,0-man has 3-head .  0-man wearing 1-tie .  0-man wearing 2-jacket .  1-tie on 0-man .  3-head of 0-man 
UTDvvsp,14-letter on 0-sign .  14-letter on 5-sign .  15-letter on 0-sign .  15-letter on 5-sign .  3-car parked on 2-street .  7-letter on 0-sign .  7-letter on 5-sign 
uTJaugb, 0-sign .  face.  mouth.  arm.  man.   3-face .  line.   7-neck .   8-sign .   9-eye 
uTYLSi7,14-head of 8-man .  2-man wearing 5-pant .  8-man has 14-head .  8-man wearing 1-shirt .  9-man has 12-hair .  9-man wearing 13-shirt 
uUc4OqX,0-boy has 3-hair .  0-boy wearing 4-shirt .  12-kid has 3-hair .  13-hand of 1-woman .  14-woman has 2-hair .  1-woman has 10-arm .  1-woman has 13-hand .  1-woman has 15-neck .  1-woman has 2-hair .  1-woman has 7-face .  1-woman has 9-arm .  1-woman wearing 5-shirt .  7-face of 1-woman .  9-arm of 1-woman 
UzN2sz1,0-eye of 8-bird .  11-face of 8-bird .  1-head of 8-bird .  4-wing of 8-bird .  5-eye of 8-bird .  7-neck of 8-bird .  8-bird has 0-eye .  8-bird has 11-face .  8-bird has 1-head .  8-bird has 4-wing .  8-bird has 5-eye .  8-bird has 7-neck .  8-bird has 9-neck .  9-neck of 8-bird 
v2dOGRp,12-mouth of 13-man .  13-man has 0-hair .  13-man has 12-mouth .  13-man has 1-nose .  13-man has 3-face .  13-man has 4-eye .  13-man has 6-ear .  1-nose of 13-man .  1-nose on 3-face .  3-face of 13-man .  4-eye of 13-man .  6-ear of 13-man 
V2wUrRj,10-letter on 15-sign .  11-letter on 15-sign .  12-head of 4-woman .  14-letter on 15-sign .  1-mouth of 4-woman .  4-woman has 0-hair .  4-woman has 12-head .  4-woman has 1-mouth .  4-woman has 5-face .  4-woman has 6-nose .  4-woman wearing 3-shirt .  6-nose of 4-woman .  9-letter on 15-sign 
V6MP5lX,10-hair on 8-head .  14-woman has 1-hair .  2-man has 10-hair .  2-man has 8-head .  4-girl has 3-hair .  8-head of 2-man .  9-woman has 5-hair 
V7Ie6Os,clothes.   11-door .   12-door .   13-letter .   2-shirt .   4-letter .   6-letter 
V9SBG1K, 1-hair 
vbrzXLV,0-tie near 8-neck .  0-tie on 1-man .  10-tie near 8-neck .  10-tie on 1-man .  12-mouth of 1-man .  13-eye of 1-man .  14-person behind 1-man .  1-man has 12-mouth .  1-man has 13-eye .  1-man has 3-ear .  1-man has 4-nose .  1-man has 5-hair .  1-man has 6-head .  1-man has 7-ear .  1-man has 8-neck .  1-man has 9-face .  1-man wearing 0-tie .  1-man wearing 10-tie .  1-man wearing 11-jacket .  1-man wearing 2-shirt .  3-ear of 1-man .  4-nose of 1-man .  5-hair on 6-head .  6-head of 1-man .  7-ear of 1-man .  9-face of 1-man 
vHFo7dO,1-man has 2-hair 
Vi4Kjyx,0-glass on 2-man .  0-glass on 9-face .  10-man wearing 0-glass .  10-man wearing 1-tie .  13-face of 5-man .  1-tie on 2-man .  2-man has 11-hair .  2-man has 9-face .  2-man wearing 0-glass .  2-man wearing 15-shirt .  2-man wearing 1-tie .  3-glass on 13-face .  3-glass on 5-man .  5-man has 13-face .  5-man has 8-hair .  5-man wearing 3-glass .  5-man wearing 6-tie .  9-face of 2-man 
VlcI2AV,13-mouth of 3-man .  15-hand of 3-man .  1-glass on 3-man .  1-glass on 6-face .  3-man has 10-hair .  3-man has 13-mouth .  3-man has 15-hand .  3-man has 6-face .  3-man has 7-nose .  3-man wearing 1-glass .  3-man wearing 4-tie .  4-tie on 3-man .  6-face of 3-man .  7-nose of 3-man .  7-nose on 6-face .  8-glass on 12-face 
VMtdwll,10-face of 1-man .  11-man has 4-hair .  11-man wearing 2-tie .  12-arm of 1-man .  1-man has 10-face .  1-man has 12-arm .  1-man has 4-hair .  1-man has 5-hand .  1-man has 9-arm .  1-man wearing 0-shirt .  1-man wearing 2-tie .  2-tie on 1-man .  5-hand of 1-man .  9-arm of 1-man 
VNZBamf,paper.  sign.   4-letter .   6-paper .   8-letter 
VOiuzA6,10-glass on 1-man .  12-face has 2-nose .  13-mouth of 14-man .  14-man has 13-mouth .  1-man wearing 10-glass .  1-man wearing 15-shirt .  2-nose on 12-face .  5-man wearing 0-tie .  9-man wearing 6-shirt 
VoNgxAD,0-door on 2-building .  12-arm of 3-man .  1-hand of 3-man .  2-building behind 3-man .  3-man has 10-hair .  3-man has 12-arm .  3-man has 14-arm .  3-man has 15-neck .  3-man has 1-hand .  3-man has 6-hand .  3-man has 7-face .  3-man has 9-head .  3-man wearing 13-shirt .  3-man wearing 5-jacket .  6-hand of 3-man .  7-face of 3-man .  9-head of 3-man 
VSbm5Ul,11-letter on 0-sign .  12-letter on 1-sign .  13-letter on 4-sign .  7-letter on 0-sign .  8-letter on 2-sign .  9-man has 5-hair .  9-man wearing 10-shirt 
vsFSedb,6-letter on 0-sign .  7-letter on 0-sign 
vTulmoz,13-face of 1-man .  15-glass on 13-face .  15-glass on 1-man .  1-man has 13-face .  1-man on 0-screen .  1-man wearing 15-glass .  1-man wearing 3-hat .  1-man wearing 5-shirt .  1-man wearing 7-cap .  3-hat on 1-man .  3-hat on 2-man .  7-cap on 1-man .  7-cap on 2-man .  8-sign on 0-screen 
VvMdZpV, 0-hair .  person.  head.   4-sign .   6-head .   7-hair .   8-sign 
VwfCCk1,0-man has 10-mouth .  0-man has 11-hair .  0-man has 12-head .  0-man has 14-eye .  0-man has 1-hand .  0-man has 2-nose .  0-man has 3-neck .  0-man has 6-face .  0-man has 7-eye .  0-man wearing 13-tie .  0-man wearing 15-shirt .  0-man wearing 8-shirt .  10-mouth of 0-man .  11-hair on 12-head .  12-head of 0-man .  13-tie near 3-neck .  14-eye of 0-man .  1-hand of 0-man .  2-nose of 0-man .  2-nose on 6-face .  6-face of 0-man .  7-eye of 0-man 
VYZEg9A,5-letter on 12-logo .  6-letter on 9-logo .  7-letter on 9-logo .  8-letter on 12-logo 
vzQSRVt,10-letter on 0-sign .  11-letter on 0-sign .  14-letter on 0-sign .  15-letter on 0-sign .  1-letter on 0-sign .  2-letter on 0-sign .  5-letter on 0-sign .  7-letter on 0-sign .  8-letter on 0-sign 
W0Nh6hc,0-man has 8-hair .  13-man has 14-hair .  3-man has 4-face .  3-man has 5-hair .  4-face of 3-man .  5-hair on 7-head .  7-head of 3-man 
W3jhTxL, 10-letter .  tool.   12-letter .   13-letter .   14-letter .   15-letter .   2-letter .   3-letter .   4-letter .   6-hand .   7-letter .   8-letter .   9-letter 
W5DXy2F,0-tie on 5-man .  11-face of 5-man .  12-tie on 5-man .  13-nose of 5-man .  15-ear of 5-man .  5-man has 11-face .  5-man has 13-nose .  5-man has 15-ear .  5-man has 8-hair .  5-man has 9-mouth .  5-man wearing 0-tie .  5-man wearing 12-tie .  5-man wearing 6-shirt .  7-hair on 10-head .  9-mouth of 5-man 
WBYOXcj,0-hand of 5-man .  10-head of 5-man .  14-finger on 4-face .  15-finger of 5-man .  1-hair on 10-head .  2-finger of 5-man .  4-face of 5-man .  5-man has 0-hand .  5-man has 10-head .  5-man has 14-finger .  5-man has 15-finger .  5-man has 1-hair .  5-man has 2-finger .  5-man has 4-face .  5-man has 6-eye .  5-man has 7-eye .  5-man wearing 3-shirt .  6-eye of 5-man .  7-eye of 5-man 
WcXzDk2,11-hand of 1-man .  14-man has 5-hair .  1-man has 11-hand .  1-man has 3-hand .  1-man has 5-hair .  1-man has 7-arm .  1-man wearing 0-shirt .  1-man wearing 2-tie .  2-tie on 1-man .  3-hand of 1-man .  7-arm of 1-man 
WDSz8Sa,0-man wearing 14-shirt .  11-man wearing 9-helmet .  13-face of 4-man .  1-woman has 15-hair .  2-man has 8-head .  4-man has 13-face .  4-man wearing 12-hat .  5-man wearing 6-glass .  6-glass on 5-man .  8-head of 2-man 
WDUgdRk,10-leg of 15-person .  13-arm of 15-person .  15-person has 10-leg .  15-person has 13-arm .  15-person has 3-leg .  15-person wearing 8-boot .  3-leg of 15-person 
we4hhWi,12-man wearing 11-shirt .  6-woman has 4-hair .  9-man wearing 10-shirt 
wgVTz9g, 0-face .  background.  wall.   1-face .  man.   3-head .  face
whhrfSE,0-man has 2-hair .  0-man has 3-hand .  0-man has 5-face .  0-man has 6-arm .  0-man has 7-mouth .  0-man has 8-head .  0-man has 9-ear .  0-man wearing 1-shirt .  10-man has 2-hair .  2-hair on 8-head .  3-hand of 0-man .  4-sign behind 0-man .  5-face of 0-man .  6-arm of 0-man .  7-mouth of 0-man .  8-head of 0-man .  9-ear of 0-man 
WiqI5X3,eye.  glass.   11-letter .   12-letter .   13-letter .   14-letter .   15-letter .   5-letter .   6-letter .   7-letter .   8-letter .  letter
Wk0Wz2D,13-face of 5-woman .  1-woman has 9-hair .  4-hair on 15-head 
wK9e9jg,0-glass on 2-man .  0-glass on 8-face .  10-nose of 3-woman .  11-head of 3-woman .  15-letter on 5-sign .  2-man has 1-hair .  2-man has 8-face .  2-man wearing 0-glass .  2-man wearing 12-shirt .  3-woman has 10-nose .  3-woman has 11-head .  3-woman has 6-hair .  3-woman has 9-mouth .  6-hair on 11-head .  8-face of 2-man .  9-mouth of 3-woman 
wkkA7rU,0-hat on 14-head .  10-hand of 4-man .  11-hat on 12-head .  13-face of 2-man .  14-head of 4-man .  15-hand of 2-man .  2-man has 13-face .  2-man has 15-hand .  2-man wearing 11-hat .  2-man wearing 1-shirt .  4-man has 10-hand .  4-man has 14-head .  4-man has 8-arm .  4-man wearing 0-hat .  6-man has 3-hair .  8-arm of 4-man 
wKSn3TS,0-ear of 13-person .  0-ear of 1-man .  10-eye of 1-man .  12-eye of 1-man .  13-person has 11-hair .  13-person wearing 14-tie .  13-person wearing 2-glass .  13-person wearing 4-tie .  1-man has 0-ear .  1-man has 10-eye .  1-man has 11-hair .  1-man has 12-eye .  1-man has 3-neck .  1-man has 5-nose .  1-man has 6-face .  1-man has 7-mouth .  1-man has 9-ear .  1-man wearing 14-tie .  1-man wearing 2-glass .  1-man wearing 4-tie .  1-man wearing 8-shirt .  2-glass on 13-person .  2-glass on 1-man .  2-glass on 6-face .  4-tie near 3-neck .  5-nose of 13-person .  5-nose of 1-man .  5-nose on 6-face .  6-face of 1-man .  7-mouth of 13-person .  7-mouth of 1-man .  9-ear of 13-person .  9-ear of 1-man 
Wl32YJG,10-arm of 3-woman .  14-arm of 3-woman .  15-neck of 3-woman .  2-hand of 3-woman .  3-woman has 0-hand .  3-woman has 10-arm .  3-woman has 14-arm .  3-woman has 15-neck .  3-woman has 2-hand .  3-woman has 4-hand .  3-woman has 6-hair .  3-woman has 8-head .  3-woman wearing 5-shirt .  4-hand of 3-woman .  6-hair on 8-head .  8-head of 3-woman 
WPnY6NN,0-nose of 13-woman .  13-woman has 0-nose .  13-woman has 10-hair .  13-woman has 1-mouth .  13-woman has 4-eye .  13-woman has 7-eye .  13-woman has 8-face .  1-mouth of 13-woman .  4-eye of 13-woman .  7-eye of 13-woman .  8-face of 13-woman 
WQjyHN1,hair.  shirt.   14-letter .   2-mouth .  sign.   6-neck .   7-letter .   9-sign 
WSdFOAD,0-glass on 7-man .  0-glass on 9-face .  12-man has 4-hair .  12-man wearing 0-glass .  14-letter on 1-shirt .  15-mouth of 7-man .  1-shirt has 14-letter .  2-hand of 7-man .  5-nose of 12-man .  5-nose of 7-man .  5-nose on 9-face .  7-man has 13-finger .  7-man has 15-mouth .  7-man has 2-hand .  7-man has 4-hair .  7-man has 5-nose .  7-man has 9-face .  7-man wearing 0-glass .  7-man wearing 1-shirt .  7-man wearing 6-pant .  9-face of 7-man 
WSy7NGq,0-nose of 5-man .  0-nose on 7-face .  10-ear of 5-man .  15-letter on 13-sign .  1-mouth of 5-man .  3-eye of 5-man .  4-eye of 5-man .  5-man has 0-nose .  5-man has 10-ear .  5-man has 11-neck .  5-man has 1-mouth .  5-man has 2-hair .  5-man has 3-eye .  5-man has 4-eye .  5-man has 7-face .  5-man wearing 6-shirt .  7-face of 5-man 
WVeMKB9,10-box on 5-cabinet .  5-cabinet has 1-drawer .  6-man wearing 7-jacket .  6-man wearing 8-pant 
WvnX54P,0-nose on 3-face .  13-letter on 8-sign .  4-hair on 15-head 
Wwe2NdZ,0-eye of 6-man .  11-neck of 6-man .  1-eye of 6-man .  2-ear of 6-man .  3-nose of 6-man .  3-nose on 4-face .  4-face of 6-man .  6-man has 0-eye .  6-man has 11-neck .  6-man has 1-eye .  6-man has 2-ear .  6-man has 3-nose .  6-man has 4-face 
WwN5X3R,0-nose of 7-man .  10-nose of 6-man .  12-eye of 7-man .  14-eye of 6-man .  15-ear of 6-man .  2-tie on 7-man .  4-ear of 6-man .  5-tie on 6-man .  6-man has 10-nose .  6-man has 14-eye .  6-man has 15-ear .  6-man has 3-hair .  6-man has 4-ear .  6-man has 9-eye .  6-man wearing 11-shirt .  6-man wearing 5-tie .  7-man has 0-nose .  7-man has 12-eye .  7-man has 1-hair .  7-man has 8-eye .  7-man wearing 13-shirt .  7-man wearing 2-tie .  8-eye of 7-man .  9-eye of 6-man 
WyNvTye, 0-door .   11-hair .   12-shirt .   13-room .   14-head .  cloth.   1-cabinet .   2-curtain .  man.   5-face .   7-head .   8-shelf .   9-shelf 
WZ1NLSt, 11-house .   12-tree .   13-letter .   14-building .   15-tree .   1-tree .  background.   5-tree .  fire.   7-tree .   8-house 
wZk5FIY,0-man has 5-hand .  0-man wearing 9-shirt .  2-man has 11-hair .  2-man wearing 10-shirt .  2-man wearing 13-pant .  4-woman has 7-hand .  6-man wearing 1-shirt .  6-man wearing 8-pant 
wzOK4S3,0-tie near 8-neck .  0-tie on 2-man .  10-person has 1-hair .  10-person wearing 0-tie .  10-person wearing 13-jacket .  10-person wearing 4-shirt .  11-eye of 2-man .  12-mouth of 2-man .  2-man has 11-eye .  2-man has 12-mouth .  2-man has 1-hair .  2-man has 3-ear .  2-man has 5-nose .  2-man has 6-eye .  2-man has 7-face .  2-man has 8-neck .  2-man has 9-eye .  2-man wearing 0-tie .  2-man wearing 13-jacket .  2-man wearing 4-shirt .  3-ear of 2-man .  4-shirt under 13-jacket .  5-nose of 10-person .  5-nose of 2-man .  5-nose on 7-face .  6-eye of 2-man .  7-face of 2-man .  9-eye of 2-man 
X2dmDrp,13-shirt under 12-jacket .  1-nose on 2-face .  3-eye of 6-woman .  4-hair has 14-hair .  6-woman has 2-face .  6-woman has 3-eye .  6-woman has 7-eye .  6-woman wearing 12-jacket 
X6BtuWV,15-face of 4-man .  3-man has 6-hair .  3-man wearing 11-shirt .  3-man wearing 12-tie .  3-man wearing 7-tie .  4-man has 15-face .  4-man wearing 1-shirt .  4-man wearing 2-tie .  5-man wearing 0-tie .  5-man wearing 13-shirt .  8-man has 14-hair .  8-man wearing 10-shirt 
x76JHsa,10-face of 11-man .  11-man has 0-hair .  11-man has 10-face .  11-man has 15-ear .  11-man has 3-ear .  11-man has 7-nose .  11-man has 9-neck .  11-man near 13-woman .  11-man wearing 12-shirt .  13-woman has 14-face .  13-woman has 1-mouth .  13-woman has 2-hair .  13-woman has 5-nose .  13-woman has 6-eye .  14-face of 13-woman .  15-ear of 11-man .  1-mouth of 13-woman .  3-ear of 11-man .  5-nose of 13-woman .  6-eye of 13-woman .  7-nose of 11-man 
X7mEejq.jpg,0-eye on 13-face .  10-letter on 5-sign .  11-letter on 4-sign .  2-eye on 13-face 
x9dwWj9,0-man has 10-head .  0-man has 11-face .  0-man has 15-eye .  0-man has 1-hand .  0-man has 2-nose .  0-man has 3-ear .  0-man has 5-eye .  0-man has 6-eye .  0-man has 8-mouth .  0-man has 9-hand .  0-man wearing 12-shirt .  10-head of 0-man .  11-face of 0-man .  13-man has 14-arm .  13-man has 1-hand .  14-arm of 13-man .  15-eye of 0-man .  1-hand of 0-man .  1-hand of 13-man .  2-nose of 0-man .  3-ear of 0-man .  5-eye of 0-man .  6-eye of 0-man .  7-hair on 10-head .  8-mouth of 0-man .  9-hand of 0-man 
xGBX7zN,10-letter on 1-sign .  11-man has 6-hair .  13-letter on 1-sign .  14-letter on 1-sign .  5-letter on 1-sign .  5-letter on 9-sign 
xJiXDnY,0-hand of 4-man .  12-ear of 4-man .  13-tie near 11-neck .  13-tie on 4-man .  14-face of 4-man .  15-man has 1-hair .  2-hand of 4-man .  3-nose of 15-man .  3-nose of 4-man .  3-nose on 14-face .  4-man has 0-hand .  4-man has 11-neck .  4-man has 12-ear .  4-man has 14-face .  4-man has 1-hair .  4-man has 2-hand .  4-man has 3-nose .  4-man has 5-ear .  4-man has 6-eye .  4-man has 7-mouth .  4-man has 8-eye .  4-man wearing 10-shirt .  4-man wearing 13-tie .  5-ear of 4-man .  6-eye of 4-man .  7-mouth of 4-man .  8-eye of 4-man 
xLXvr9t,11-logo on 2-sign 
XMReWCt,0-man has 11-arm .  0-man has 3-hair .  0-man has 5-head .  0-man has 6-hand .  0-man has 9-face 
XniGGU5,1-man has 3-face .  1-man has 7-hair .  1-man wearing 5-glass .  3-face of 1-man .  5-glass on 1-man .  5-glass on 3-face 
xOFyAk8,0-mouth of 12-person .  0-mouth of 1-man .  10-nose of 12-person .  10-nose of 1-man .  10-nose on 2-face .  11-number on 8-hat .  12-person has 9-hair .  12-person wearing 13-shirt .  12-person wearing 4-glass .  12-person wearing 8-hat .  14-eye of 1-man .  1-man has 0-mouth .  1-man has 10-nose .  1-man has 14-eye .  1-man has 2-face .  1-man has 3-nose .  1-man has 5-eye .  1-man has 6-eye .  1-man has 9-hair .  1-man wearing 13-shirt .  1-man wearing 4-glass .  1-man wearing 8-hat .  2-face of 1-man .  3-nose of 12-person .  3-nose of 1-man .  3-nose on 2-face .  4-glass on 12-person .  4-glass on 1-man .  4-glass on 2-face .  5-eye of 12-person .  5-eye of 1-man .  6-eye of 12-person .  6-eye of 1-man .  8-hat on 12-person .  8-hat on 1-man 
XoR7xtd,10-hand of 5-man .  13-letter on 9-sign .  14-mouth of 5-man .  2-hand of 5-man .  5-man has 10-hand .  5-man has 14-mouth .  5-man has 2-hand .  5-man has 3-hair .  5-man has 4-face .  5-man has 6-arm .  5-man has 7-arm .  5-man wearing 0-shirt .  5-man wearing 1-jean .  6-arm of 5-man .  7-arm of 5-man .  8-head of 5-man .  9-sign has 13-letter 
xQkfJse,13-finger on 1-hand .  8-person wearing 9-jacket 
xrh5RQD,glass.   11-letter .   13-letter .   14-letter .   15-letter .   3-letter .   4-letter .   5-letter .   6-letter .   7-letter .   8-letter .   9-letter 
XTg6oYN,2-man wearing 6-shirt .  3-man wearing 8-shirt .  7-man wearing 1-shirt 
xtvEjIx, 0-face .  hair.  head.   4-head .   5-letter .  woman.   7-person .  eye.   9-letter 
XtxfPFR,11-paper on 5-table .  1-book on 5-table .  2-paper on 5-table .  4-paper on 5-table .  7-book on 5-table 
XwccSUy,1-face of 7-woman .  7-woman has 1-face .  7-woman has 3-hair .  7-woman has 9-nose .  9-nose of 7-woman 
XX28NwO,0-man has 10-face .  0-man has 8-head .  0-man wearing 14-shirt .  10-face of 0-man .  12-mouth of 3-man .  13-nose of 1-man .  1-man has 13-nose .  1-man wearing 11-shirt .  2-face of 3-man .  3-man has 12-mouth .  3-man has 2-face .  3-man has 6-nose .  3-man wearing 9-hat .  6-nose of 3-man .  6-nose on 2-face .  8-head of 0-man 
Xx9KwVV,1-bag on 10-counter .  2-bag on 10-counter .  3-bag in 11-bag .  6-logo on 9-bag .  7-logo on 9-bag 
Xxc4mjq,12-letter on 2-sign .  13-man wearing 15-hat .  2-sign has 12-letter .  4-man wearing 10-hat .  8-man wearing 9-jacket 
XYERAZg,10-man has 11-arm .  10-man has 14-head .  10-man has 2-face .  10-man has 9-arm .  10-man wearing 5-shirt .  11-arm of 10-man .  14-head of 10-man .  1-glass on 3-man .  1-glass on 4-face .  2-face of 10-man .  3-man has 4-face .  3-man has 7-hair .  3-man wearing 12-jacket .  3-man wearing 13-shirt .  3-man wearing 1-glass .  4-face of 3-man .  9-arm of 10-man 
xyi7yMK,0-bottle on 10-counter .  0-bottle on 14-table .  11-face of 1-man .  1-man has 11-face .  1-man has 2-hand .  1-man has 6-hair .  1-man wearing 15-jacket .  1-man wearing 5-tie .  2-hand of 1-man 
xYTrJJp,12-head of 1-man .  13-head of 5-man .  14-sign behind 1-man .  1-man has 12-head .  1-man has 9-hair .  1-man wearing 0-tie .  1-man wearing 8-jacket .  2-man has 7-hair .  2-man wearing 11-jacket .  2-man wearing 3-tie .  5-man has 13-head .  5-man wearing 10-jacket .  5-man wearing 4-shirt .  9-hair on 12-head 
Y85uWnm,10-ear of 11-person .  10-ear of 1-man .  11-person has 0-hair .  11-person has 5-nose .  11-person wearing 6-shirt .  12-eye of 11-person .  12-eye of 1-man .  1-man has 0-hair .  1-man has 10-ear .  1-man has 12-eye .  1-man has 2-face .  1-man has 3-eye .  1-man has 4-ear .  1-man has 5-nose .  1-man has 7-mouth .  1-man has 8-eye .  1-man has 9-neck .  1-man wearing 6-shirt .  2-face of 1-man .  3-eye of 11-person .  3-eye of 1-man .  4-ear of 11-person .  4-ear of 1-man .  5-nose of 11-person .  5-nose of 1-man .  5-nose on 2-face .  7-mouth of 11-person .  7-mouth of 1-man .  8-eye of 11-person .  8-eye of 1-man 
y898T2X,5-letter on 4-sign 
yBjFq4v,10-sign in 3-window .  1-sign in 3-window 
yDO396v,0-man has 10-head .  0-man has 11-face .  0-man has 4-hand .  0-man has 7-hair .  0-man wearing 12-shirt .  10-head of 0-man .  11-face of 0-man .  14-head of 1-man .  1-man has 14-head .  1-man has 3-hand .  1-man has 9-face .  1-man wearing 15-jacket .  1-man wearing 2-glass .  1-man wearing 5-tie .  2-glass on 1-man .  2-glass on 9-face .  3-hand of 1-man .  4-hand of 0-man .  5-tie on 1-man .  7-hair on 10-head .  9-face of 1-man 
yGHKtzg, 0-shirt .   10-letter .   11-letter .   12-letter .   14-letter .   15-letter .   1-head .   2-shirt .   5-hair .   6-head .  woman.  girl.   9-letter 
YGkNITr,10-logo on 3-windshield 
yHg7DkU,0-man has 10-head .  0-man has 12-neck .  0-man has 4-hair .  0-man has 5-face .  0-man wearing 11-shirt .  0-man wearing 1-tie .  0-man wearing 2-shirt .  0-man wearing 9-jacket .  10-head of 0-man .  1-tie near 12-neck .  1-tie on 0-man .  2-shirt under 9-jacket .  4-hair on 10-head .  5-face of 0-man 
yiS7xVy,1-eye on 2-face .  2-face has 1-eye 
YJ1QbDX,0-nose of 1-man .  11-eye of 1-man .  13-letter on 2-shirt .  1-man has 0-nose .  1-man has 10-person .  1-man has 11-eye .  1-man has 3-eye .  1-man has 4-ear .  1-man has 6-eye .  1-man has 7-mouth .  1-man has 8-head .  1-man has 9-neck .  1-man wearing 14-shirt .  1-man wearing 2-shirt .  1-man wearing 5-tie .  3-eye of 1-man .  4-ear of 1-man .  5-tie near 9-neck .  5-tie on 1-man .  6-eye of 1-man .  7-mouth of 1-man .  8-head of 1-man 
yJZO4mQ,0-nose of 5-man .  0-nose on 2-face .  13-letter on 6-sign .  14-eye on 2-face .  14-eye on 5-man .  15-letter on 6-sign .  2-face of 5-man .  3-glass on 2-face .  3-glass on 5-man .  4-mouth of 5-man .  5-man has 0-nose .  5-man has 11-hair .  5-man has 2-face .  5-man has 4-mouth .  5-man has 7-neck .  5-man wearing 3-glass .  9-letter on 6-sign 
ykaOeQZ,0-glass on 3-face .  0-glass on 5-man .  12-nose of 2-woman .  15-nose of 5-man .  15-nose on 3-face .  2-woman has 11-neck .  2-woman has 12-nose .  2-woman has 6-hair .  2-woman has 8-face .  2-woman has 9-mouth .  3-face of 5-man .  5-man has 15-nose .  5-man has 1-hair .  5-man has 3-face .  5-man wearing 0-glass .  8-face of 2-woman .  9-mouth of 2-woman 
ykGRBWn,0-hand of 6-man .  11-nose of 6-man .  1-face of 4-man .  2-face of 6-man .  3-nose of 12-man .  3-nose of 4-man .  3-nose on 1-face .  4-man has 1-face .  4-man has 3-nose .  5-mouth of 6-man .  6-man has 0-hand .  6-man has 11-nose .  6-man has 5-mouth .  6-man has 7-ear .  6-man has 8-hair .  7-ear of 6-man 
yLF1GSc,0-tie on 2-man .  14-tie on 2-man .  2-man has 3-hair .  2-man has 7-face .  2-man wearing 0-tie .  2-man wearing 11-jacket .  2-man wearing 14-tie .  2-man wearing 15-shirt .  2-man wearing 4-shirt .  7-face of 2-man 
ysAk127,0-nose of 5-man .  0-nose on 3-face .  12-letter near 9-neck .  13-head of 5-man .  14-hair on 13-head .  1-eye of 5-man .  3-face of 5-man .  4-eye of 5-man .  5-man has 0-nose .  5-man has 13-head .  5-man has 1-eye .  5-man has 3-face .  5-man has 4-eye .  5-man has 9-neck .  5-man wearing 10-shirt .  6-person behind 5-man .  7-letter on 15-sign 
yWd3NEB,10-woman has 1-hair .  10-woman has 2-head .  10-woman has 6-eye .  10-woman has 7-eye .  11-letter on 15-shirt .  12-letter on 15-shirt .  13-letter on 15-shirt .  15-shirt has 9-letter .  2-head of 10-woman .  6-eye of 10-woman .  7-eye of 10-woman .  8-letter on 15-shirt .  9-letter on 15-shirt 
yZLLqn4,14-letter on 0-sign .  5-man has 11-hand .  9-letter on 0-sign 
z1gozo1,7-man wearing 6-shirt .  8-woman has 14-head .  8-woman wearing 5-shirt 
Z1VeVXi,15-arm of 1-woman .  1-woman has 15-arm .  1-woman has 7-head .  1-woman has 9-face .  1-woman sitting on 0-chair .  2-leg of 5-woman .  5-woman has 2-leg .  5-woman has 6-leg .  5-woman has 8-head .  5-woman wearing 14-shoe .  5-woman wearing 4-shoe .  6-leg of 5-woman .  7-head of 1-woman .  8-head of 5-woman .  9-face of 1-woman 
z5sSuk3, 0-mouth .  person.  face.   3-hair .  hair.  eye.   7-sign .  mouth
ZAloCy9,0-face of 5-woman .  11-head of 5-woman .  12-letter on 1-sign .  13-nose of 5-woman .  15-eye of 5-woman .  1-sign has 12-letter .  2-eye of 5-woman .  3-eye of 5-woman .  4-hair on 11-head .  5-woman has 0-face .  5-woman has 11-head .  5-woman has 13-nose .  5-woman has 15-eye .  5-woman has 2-eye .  5-woman has 3-eye .  5-woman has 4-hair .  5-woman has 7-mouth .  5-woman has 8-eye .  5-woman has 9-nose .  5-woman wearing 6-shirt .  7-mouth of 5-woman .  8-eye of 5-woman .  9-nose of 5-woman 
zAUFD7y,0-nose of 9-man .  0-nose on 11-face .  11-face of 9-man .  12-head of 9-man .  13-tie near 7-neck .  13-tie on 9-man .  1-eye of 9-man .  2-eye of 9-man .  3-ear of 9-man .  3-ear on 12-head .  4-mouth of 9-man .  5-eye of 9-man .  6-hair on 12-head .  8-mouth of 9-man .  9-man has 0-nose .  9-man has 11-face .  9-man has 12-head .  9-man has 1-eye .  9-man has 2-eye .  9-man has 3-ear .  9-man has 4-mouth .  9-man has 5-eye .  9-man has 6-hair .  9-man has 7-neck .  9-man has 8-mouth .  9-man wearing 10-shirt .  9-man wearing 13-tie 
ZbqRtuL,1-letter on 0-sign 
ZEjNdo0,face.  image.  line.  body.  sign
ZffTHk2, 0-face .   10-ear .  hair.   1-eye .   2-mouth .   4-shirt .   5-head .   7-nose .  background
zFnJ1x3, 0-wheel .   10-windshield .   11-head .  head.  building.  part of helicopter.  bomb.   2-window .   4-wing .   6-window .   7-wheel .  helicopter
