filename,scene_graph
DZ2uQ50,0-man has 14-head . 0-man has 2-hair . 0-man has 5-face . 0-man wearing 15-jacket . 0-man wearing 6-shirt . 11-head of 1-man . 13-head of 3-man . 14-head of 0-man . 1-man has 11-head . 1-man has 4-hair . 1-man has 8-face . 1-man wearing 10-shirt . 2-hair on 14-head . 3-man has 13-head . 3-man has 7-hair . 3-man has 9-face . 4-hair on 11-head . 5-face of 0-man . 7-hair on 13-head . 8-face of 1-man . 9-face of 3-man 
dZVtSfm,0-man has 12-nose . 0-man has 5-face . 0-man has 6-hair . 0-man has 7-mouth . 0-man wearing 4-shirt . 11-nose of 13-woman . 12-nose of 0-man . 13-woman has 10-neck . 13-woman has 11-nose . 13-woman has 2-hair . 13-woman has 3-mouth . 13-woman has 9-face . 13-woman wearing 1-shirt . 14-letter on 15-sign . 14-letter on 4-shirt . 3-mouth of 13-woman . 5-face of 0-man . 7-mouth of 0-man . 8-tree behind 0-man . 9-face of 13-woman 
E0JmmKR,0-shirt has 13-logo . 0-shirt has 14-letter . 10-mouth of 6-man . 11-hair on 12-head . 12-head of 6-man . 13-logo on 0-shirt . 14-letter on 0-shirt . 15-ear of 6-man . 1-nose of 6-man . 2-arm of 6-man . 3-hand of 6-man . 4-arm of 6-man . 5-hand of 6-man . 6-man has 10-mouth . 6-man has 11-hair . 6-man has 12-head . 6-man has 15-ear . 6-man has 1-nose . 6-man has 2-arm . 6-man has 3-hand . 6-man has 4-arm . 6-man has 5-hand . 6-man has 8-face . 6-man wearing 0-shirt . 6-man wearing 9-pant . 8-face of 6-man 
eeuDu6t,12-head of 2-man . 12-head of 9-woman . 15-tie near 5-neck . 2-man has 10-hand . 2-man has 12-head . 2-man has 6-hair . 2-man wearing 0-shirt . 2-man wearing 7-tie . 4-face of 8-girl . 6-hair on 12-head . 8-girl has 1-hair . 8-girl has 4-face . 8-girl has 5-neck . 8-girl holding 11-bottle . 8-girl wearing 3-shirt . 9-woman has 1-hair . 9-woman has 4-face . 9-woman wearing 3-shirt 
EhpW75N,4-letter on 0-sign 
EIehYa1,10-face of 8-man . 11-head of 8-man . 12-sign behind 8-man . 15-letter on 12-sign . 1-hand of 8-man . 3-ear of 8-man . 4-hat on 11-head . 4-hat on 8-man . 5-mouth of 8-man . 6-nose of 8-man . 8-man has 10-face . 8-man has 11-head . 8-man has 14-neck . 8-man has 1-hand . 8-man has 3-ear . 8-man has 5-mouth . 8-man has 6-nose . 8-man has 9-ear . 8-man wearing 4-hat . 9-ear of 8-man 
eMSADPX,0-ear of 5-man . 0-ear of 6-men . 10-ear of 6-men . 1-mouth of 5-man . 2-ear of 6-men . 3-face of 5-man . 4-nose of 5-man . 4-nose of 6-men . 5-man has 0-ear . 5-man has 1-mouth . 5-man has 3-face . 5-man has 4-nose . 5-man wearing 7-hat . 6-men wearing 7-hat . 7-hat on 3-face 
EMshcj9,14-man holding 11-surfboard . 1-mouth of 3-woman . 3-woman has 0-face . 3-woman has 1-mouth . 3-woman has 4-eye . 3-woman has 7-face . 4-eye on 0-face . 6-hair on 12-head . 7-face of 3-woman . 8-man holding 11-surfboard 
Eq9f1cu,10-eye of 7-man . 11-man has 3-hair . 11-man wearing 14-tie . 12-man has 8-nose . 13-person has 9-arm . 13-person wearing 15-shirt . 1-ear of 7-man . 2-nose of 11-man . 2-nose of 7-man . 2-nose on 6-face . 4-hand of 13-person . 4-hand of 7-man . 5-mouth of 7-man . 6-face of 7-man . 7-man has 10-eye . 7-man has 1-ear . 7-man has 2-nose . 7-man has 3-hair . 7-man has 4-hand . 7-man has 5-mouth . 7-man has 6-face . 7-man has 8-nose . 7-man has 9-arm . 7-man wearing 0-shirt . 7-man wearing 14-tie . 8-nose of 12-man . 8-nose of 7-man . 9-arm of 13-person 
Er3pBdJ,0-man has 1-face . 0-man has 6-hair . 0-man wearing 3-glass . 1-face of 0-man . 3-glass on 0-man . 3-glass on 1-face 
EsepD5Q,0-sign has 1-letter . 1-letter on 0-sign . 2-letter on 0-sign . 3-letter on 0-sign 
ET5rdX2,0-man carrying 11-bag . 0-man has 2-hand . 0-man has 4-hand . 0-man has 7-hair . 0-man sitting on 5-chair . 0-man wearing 12-tie . 0-man wearing 13-pant . 0-man wearing 1-jacket . 0-man wearing 6-shirt . 11-bag in 2-hand . 12-tie under 1-jacket . 2-hand holding 11-bag . 2-hand of 0-man . 4-hand of 0-man 
EuTcoU6,13-letter on 2-sign 
ewKXYvk,0-eye of 5-man . 11-mouth of 5-man . 12-ear of 5-man . 13-finger of 5-man . 14-arm of 5-man . 15-letter on 7-sign . 1-nose of 5-man . 1-nose on 4-face . 2-eye of 5-man . 4-face of 5-man . 5-man has 0-eye . 5-man has 11-mouth . 5-man has 12-ear . 5-man has 13-finger . 5-man has 14-arm . 5-man has 1-nose . 5-man has 2-eye . 5-man has 3-hair . 5-man has 4-face . 5-man has 8-hand . 5-man has 9-arm . 5-man wearing 10-shirt . 5-man wearing 6-jacket . 7-sign behind 5-man . 7-sign has 15-letter . 8-hand of 5-man . 9-arm of 5-man 
ExlQpoj,11-woman wearing 8-shirt . 13-woman holding 3-sign . 9-man wearing 10-shoe 
EZMV9D9,10-chair has 4-leg . 12-chair has 9-leg . 12-chair near 8-table . 15-leg of 7-chair . 2-kite has 6-leg . 4-leg of 10-chair . 6-leg of 2-kite . 7-chair has 15-leg . 8-table has 9-leg . 9-leg of 12-chair . 9-leg of 8-table 
ezoih5p,0-ear of 4-man . 10-eye of 4-man . 11-sign behind 4-man . 11-sign has 15-letter . 13-arm of 4-man . 15-letter on 11-sign . 1-eye of 4-man . 2-nose of 4-man . 3-mouth of 4-man . 4-man has 0-ear . 4-man has 10-eye . 4-man has 12-hair . 4-man has 13-arm . 4-man has 1-eye . 4-man has 2-nose . 4-man has 3-mouth . 4-man has 5-eye . 4-man has 6-eye . 4-man has 7-hair . 4-man has 8-face . 4-man has 9-arm . 4-man wearing 14-shirt . 5-eye of 4-man . 6-eye of 4-man . 8-face of 4-man . 9-arm of 4-man 
f0kDhU7,10-number on 1-sign . 11-number on 0-sign . 11-number on 6-sign . 12-letter on 0-sign . 12-letter on 7-letter . 2-letter on 1-sign . 2-letter on 3-sign . 4-letter on 1-sign . 5-number on 1-sign . 7-letter on 0-sign . 8-letter on 0-sign . 9-letter on 0-sign 
f7y8o6x,0-man has 10-mouth . 0-man has 12-ear . 0-man has 14-eye . 0-man has 15-eye . 0-man has 2-hair . 0-man has 3-ear . 0-man has 5-nose . 0-man has 6-neck . 0-man has 8-face . 0-man has 9-eye . 0-man wearing 11-jacket . 0-man wearing 1-tie . 0-man wearing 4-shirt . 10-mouth of 0-man . 12-ear of 0-man . 13-man has 2-hair . 13-man wearing 1-tie . 14-eye of 0-man . 15-eye of 0-man . 1-tie near 6-neck . 1-tie on 0-man . 3-ear of 0-man . 4-shirt under 11-jacket . 5-nose of 0-man . 5-nose of 13-man . 5-nose on 8-face . 7-sign behind 0-man . 8-face of 0-man . 9-eye of 0-man 
fC5euc2,0-eye on 10-clock . 10-clock has 0-eye . 10-clock has 15-mouth . 10-clock has 5-face . 10-clock has 6-eye . 14-letter on 2-sign . 15-mouth on 10-clock . 2-sign has 14-letter . 5-face of 10-clock . 6-eye on 10-clock . 8-eye on 4-face 
fdZpYpb,0-ear of 2-man . 11-letter on 5-sign . 12-letter on 5-sign . 13-eye of 2-man . 14-letter on 5-sign . 15-letter on 5-sign . 1-head of 2-man . 2-man has 0-ear . 2-man has 13-eye . 2-man has 1-head . 2-man has 3-nose . 2-man has 4-eye . 2-man has 6-face . 2-man has 7-eye . 2-man holding 5-sign . 2-man wearing 10-jacket . 2-man wearing 8-shirt . 3-nose of 2-man . 4-eye of 2-man . 5-sign behind 2-man . 5-sign has 12-letter . 6-face of 2-man . 7-eye of 2-man . 9-letter on 5-sign 
fkpqfLB,10-letter on 0-sign . 11-letter on 0-sign . 12-letter on 0-sign . 13-letter on 0-sign . 14-letter on 0-sign . 15-letter on 0-sign . 2-letter on 0-sign . 3-letter on 0-sign . 4-letter on 0-sign . 5-letter on 0-sign . 6-letter on 0-sign . 7-letter on 0-sign . 8-letter on 0-sign . 9-letter on 0-sign 
fLxsrjJ,13-letter on 11-letter . 13-letter on 14-logo . 13-letter on 8-sign . 14-logo on 11-letter . 14-logo on 8-sign . 2-eye on 11-letter 
fmTCPZO,0-face of 9-man . 2-handle of 7-wire . 3-logo on 7-wire . 5-eye of 9-man . 5-eye on 0-face . 6-wire has 2-handle . 6-wire has 8-handle . 7-wire has 2-handle . 7-wire has 8-handle . 9-man has 0-face . 9-man has 5-eye . 9-man holding 7-wire 
fqSHGCD,0-nose of 6-man . 0-nose on 2-face . 3-head of 7-man . 4-people sitting on 14-seat . 5-nose of 7-man . 6-man has 0-nose . 6-man has 1-hair . 6-man has 2-face . 6-man wearing 10-jacket . 6-man wearing 15-shirt . 7-man has 3-head . 7-man has 5-nose 
FrLLfI8,0-man wearing 1-shirt . 5-logo has 6-letter . 6-letter on 5-logo 
FsAbNtn,4-letter on 0-bag . 4-letter on 1-sign . 4-letter on 8-board . 4-letter on 9-umbrella . 8-board on 0-bag . 8-board on 6-cabinet 
FSeqQG9, 0-window .  1-people .  2-person 
fsgozVS,10-glass on 1-man . 10-glass on 3-face . 11-neck of 1-man . 1-man has 11-neck . 1-man has 3-face . 1-man has 6-head . 1-man has 7-hair . 1-man has 8-arm . 1-man wearing 0-shirt . 1-man wearing 10-glass . 3-face of 1-man . 4-cabinet has 9-door . 6-head of 1-man . 7-hair on 6-head . 8-arm of 1-man . 9-door on 4-cabinet 
fU7SAmZ,0-glass on 2-man . 0-glass on 5-face . 11-letter on 12-sign . 12-sign behind 2-man . 13-eye of 2-man . 2-man has 13-eye . 2-man has 1-hair . 2-man has 3-nose . 2-man has 4-mouth . 2-man has 5-face . 2-man has 6-ear . 2-man wearing 0-glass . 3-nose of 2-man . 4-mouth of 2-man . 5-face of 2-man . 6-ear of 2-man . 7-letter on 12-sign . 8-letter on 12-sign . 9-letter on 12-sign 
FuuH1LD,10-face of 4-woman . 12-face of 15-woman . 12-face of 4-woman . 13-woman has 0-hand . 13-woman has 11-face . 13-woman has 7-hair . 15-woman has 12-face . 15-woman has 9-hair . 1-hand of 4-woman . 3-mouth of 4-woman . 4-woman has 10-face . 4-woman has 12-face . 4-woman has 1-hand . 4-woman has 2-hair . 4-woman has 3-mouth . 4-woman has 5-nose . 4-woman has 8-neck . 4-woman has 9-hair . 4-woman wearing 14-shirt . 4-woman wearing 6-jacket . 5-nose of 4-woman 
FvlpogZ,10-car on 0-street . 12-head of 7-man . 1-tree has 5-trunk . 1-tree on 9-sidewalk . 2-glass on 4-face . 2-glass on 6-man . 2-glass on 7-man . 4-face of 6-man . 5-trunk of 1-tree . 6-man has 4-face . 6-man holding 11-sign . 6-man wearing 2-glass . 7-man has 12-head . 7-man holding 11-sign . 7-man wearing 2-glass . 8-sign on 3-pole 
fW7CAvO,10-letter on 3-sign . 12-letter on 0-sign . 4-letter on 0-sign . 6-letter on 3-sign . 8-letter on 1-sign . 9-letter on 1-sign 
fyAh3I0,10-letter on 6-shirt . 11-letter on 4-sign . 12-letter on 4-sign . 13-letter on 6-shirt . 15-letter on 4-sign . 2-nose on 5-face . 4-sign has 15-letter . 6-shirt has 10-letter 
FYijK60,0-man has 2-hair . 0-man has 8-ear . 0-man wearing 15-jacket . 10-bag in 6-hand . 14-man has 3-ear . 1-woman carrying 10-bag . 1-woman has 6-hand . 1-woman has 7-hair . 1-woman wearing 12-shirt . 3-ear of 14-man . 5-woman has 9-hair . 5-woman wearing 13-shirt . 8-ear of 0-man 
gaf6LVz,10-tree has 7-trunk . 13-clock has 9-clock . 5-tree has 7-trunk . 6-mountain behind 11-building . 7-trunk of 10-tree . 7-trunk of 5-tree . 9-clock on 13-clock 
GaL4tca,0-glass on 1-face . 12-man has 5-nose . 12-man has 6-hair . 12-man has 9-head . 12-man wearing 0-glass . 12-man wearing 10-tie . 12-man wearing 3-shirt . 13-woman has 7-face . 14-letter on 2-sign . 15-man wearing 11-shirt . 5-nose of 12-man . 5-nose on 1-face . 6-hair on 9-head . 7-face of 13-woman . 8-person wearing 0-glass . 9-head of 12-man 
GaQNDn2,0-glass on 3-man . 0-glass on 7-face . 10-eye of 3-man . 13-finger of 3-man . 13-finger on 1-hand . 14-eye of 3-man . 15-ear of 3-man . 1-hand of 3-man . 3-man has 10-eye . 3-man has 11-neck . 3-man has 13-finger . 3-man has 14-eye . 3-man has 15-ear . 3-man has 1-hand . 3-man has 4-nose . 3-man has 5-mouth . 3-man has 6-hair . 3-man has 7-face . 3-man has 9-head . 3-man wearing 0-glass . 3-man wearing 2-shirt . 3-man wearing 8-tie . 4-nose of 3-man . 5-mouth of 3-man . 6-hair on 9-head . 7-face of 3-man . 8-tie near 11-neck . 8-tie on 3-man . 9-head of 3-man 
GbhHJH6,10-glass on 2-face . 10-glass on 8-woman . 1-eye of 8-woman . 1-eye on 2-face . 2-face of 8-woman . 3-hand holding 14-box . 5-nose of 8-woman . 5-nose on 2-face . 6-eye of 8-woman . 6-eye on 2-face . 8-woman has 1-eye . 8-woman has 2-face . 8-woman has 3-hand . 8-woman has 5-nose . 8-woman has 6-eye . 8-woman holding 11-flag . 8-woman holding 12-paper . 8-woman holding 14-box . 8-woman wearing 10-glass . 9-logo on 11-flag . 9-logo on 13-sign 
gbt5ETH.jpg,10-ear of 1-person . 11-letter on 8-shirt . 14-letter on 8-shirt . 15-man has 0-hair . 15-man has 2-nose . 15-man wearing 8-shirt . 1-person has 0-hair . 1-person has 10-ear . 1-person has 2-nose . 1-person has 3-eye . 1-person has 4-eye . 1-person has 5-ear . 1-person has 6-face . 1-person has 7-mouth . 1-person has 9-eye . 1-person wearing 8-shirt . 2-nose of 15-man . 2-nose of 1-person . 2-nose on 6-face . 3-eye of 15-man . 3-eye of 1-person . 4-eye of 15-man . 4-eye of 1-person . 5-ear of 15-man . 5-ear of 1-person . 6-face of 1-person . 7-mouth of 15-man . 7-mouth of 1-person . 8-shirt has 11-letter . 9-eye of 15-man . 9-eye of 1-person 
gdHUw8d,0-face of 4-man . 1-eye of 4-man . 3-eye of 4-man . 4-man has 0-face . 4-man has 1-eye . 4-man has 2-hair . 4-man has 3-eye . 4-man has 5-neck . 4-man has 6-ear . 4-man has 7-head . 6-ear of 4-man . 8-paper behind 4-man 
giep513,0-glass on 15-face . 10-mouth of 13-woman . 11-eye of 13-woman . 12-nose of 13-woman . 13-woman has 10-mouth . 13-woman has 11-eye . 13-woman has 12-nose . 13-woman has 14-hair . 13-woman has 15-face . 13-woman has 4-hair . 13-woman has 9-face . 13-woman wearing 0-glass . 13-woman wearing 1-glass . 13-woman wearing 3-glass . 3-glass on 13-woman . 3-glass on 9-face . 9-face of 13-woman 
gK5tKHN,0-glass on 2-man . 0-glass on 7-face . 10-mouth of 6-woman . 11-flag behind 2-man . 13-head of 6-woman . 14-nose of 2-man . 14-nose on 7-face . 15-neck of 6-woman . 2-man has 14-nose . 2-man has 3-hair . 2-man has 7-face . 2-man wearing 0-glass . 2-man wearing 8-tie . 6-woman has 10-mouth . 6-woman has 13-head . 6-woman has 15-neck . 6-woman has 5-hair . 6-woman holding 9-sign . 6-woman wearing 12-shirt . 7-face of 2-man 
gOHWdbe,0-letter on 1-sign 
gsH7Gel,0-eye of 11-bear . 0-eye on 5-face . 10-mouth of 11-bear . 10-mouth on 5-face . 11-bear has 0-eye . 11-bear has 10-mouth . 11-bear has 3-head . 11-bear has 7-finger . 11-bear has 8-nose . 11-bear on 12-table . 14-logo on 5-face . 2-eye on 5-face . 3-head on 11-bear . 7-finger of 11-bear . 7-finger on 5-face . 8-nose of 11-bear . 8-nose on 5-face 
gSIuTfF,1-mouth of 9-girl . 2-nose of 9-girl . 2-nose on 3-face . 3-face of 9-girl . 4-neck of 9-girl . 5-eye of 9-girl . 6-head of 9-girl . 8-screen behind 9-girl . 9-girl has 0-hair . 9-girl has 1-mouth . 9-girl has 2-nose . 9-girl has 3-face . 9-girl has 4-neck . 9-girl has 5-eye . 9-girl has 6-head . 9-girl in front of 8-screen . 9-girl wearing 7-shirt 
gSYEayq,0-glass on 10-head . 0-glass on 5-man . 10-head of 5-man . 11-face of 2-man . 12-nose of 15-man . 12-nose of 2-man . 12-nose on 11-face . 14-ear of 2-man . 15-man has 9-hair . 15-man wearing 6-tie . 1-mouth of 5-man . 2-man has 11-face . 2-man has 12-nose . 2-man has 13-neck . 2-man has 14-ear . 2-man has 9-hair . 2-man wearing 6-tie . 2-man wearing 8-shirt . 4-nose of 5-man . 5-man has 10-head . 5-man has 1-mouth . 5-man has 3-hair . 5-man has 4-nose . 5-man has 7-ear . 5-man wearing 0-glass . 6-tie near 13-neck . 6-tie on 2-man . 7-ear of 5-man 
gtxLH3X,0-hand holding 15-book . 11-tail of 1-dog . 12-head of 1-dog . 14-paw of 1-dog . 1-dog has 11-tail . 1-dog has 12-head . 1-dog has 14-paw . 1-dog has 2-eye . 1-dog has 4-paw . 1-dog has 5-nose . 1-dog has 6-ear . 2-eye of 1-dog . 4-paw of 1-dog . 5-nose of 1-dog . 6-ear of 1-dog 
gy3AJXJ,0-glass on 1-man . 0-glass on 7-face . 10-mouth of 6-woman . 12-face of 6-woman . 14-nose of 6-woman . 1-man has 2-hair . 1-man has 7-face . 1-man has 8-nose . 1-man holding 3-sign . 1-man near 6-woman . 1-man wearing 0-glass . 1-man wearing 4-tie . 6-woman has 10-mouth . 6-woman has 12-face . 6-woman has 13-neck . 6-woman has 14-nose . 6-woman has 5-hair . 6-woman holding 11-sign . 6-woman wearing 15-shirt . 7-face of 1-man . 8-nose of 1-man . 8-nose on 7-face 
GYmNXOy,10-hair on 11-head . 11-head of 1-man . 12-face of 2-man . 15-head of 2-man . 1-man has 10-hair . 1-man has 11-head . 1-man has 8-hand . 1-man wearing 14-tie . 1-man wearing 5-jean . 1-man wearing 9-jacket . 2-man has 12-face . 2-man has 15-head . 2-man has 7-hair . 2-man sitting on 3-chair . 2-man wearing 4-jacket . 8-hand of 1-man 
gzWfYg3,0-man has 11-neck . 0-man has 2-hair . 0-man has 4-ear . 0-man has 5-face . 0-man has 6-mouth . 0-man has 9-nose . 0-man sitting on 3-chair . 0-man wearing 10-shirt . 0-man wearing 7-glass . 0-man wearing 8-tie . 12-person has 2-hair . 12-person wearing 10-shirt . 12-person wearing 7-glass . 12-person wearing 8-tie . 14-letter on 13-sign . 1-window behind 0-man . 3-chair behind 0-man . 4-ear of 0-man . 5-face of 0-man . 6-mouth of 0-man . 7-glass on 0-man . 7-glass on 5-face . 9-nose of 0-man . 9-nose of 12-person 
gZWRvf8,0-ear of 2-man . 10-mouth of 2-man . 2-man has 0-ear . 2-man has 10-mouth . 2-man has 12-neck . 2-man has 14-hair . 2-man has 1-hair . 2-man has 3-nose . 2-man has 4-eye . 2-man has 7-face . 2-man has 8-neck . 2-man wearing 15-shirt . 2-man wearing 5-shirt . 3-nose of 2-man . 3-nose on 7-face . 4-eye of 2-man . 7-face of 2-man . 9-number on 13-sign 
H0Bh7VP,0-man has 10-neck . 0-man has 2-hand . 0-man has 4-hair . 0-man has 5-face . 0-man has 8-hand . 0-man wearing 11-tie . 0-man wearing 13-coat . 0-man wearing 9-shirt . 11-tie near 10-neck . 12-man has 6-hair . 14-man has 4-hair . 14-man wearing 11-tie . 14-man wearing 9-shirt . 15-arm of 1-man . 1-man has 15-arm . 1-man has 6-hair . 1-man has 7-face . 1-man wearing 3-shirt . 2-hand of 0-man . 5-face of 0-man . 7-face of 1-man . 8-hand of 0-man 
h2nKIqJ,0-glass on 12-woman . 0-glass on 15-face . 11-arm of 8-woman . 12-woman has 15-face . 12-woman wearing 0-glass . 15-face of 12-woman . 7-face of 8-woman . 8-woman has 11-arm . 8-woman has 7-face . 8-woman holding 9-phone . 8-woman wearing 14-shoe . 8-woman wearing 1-pant . 8-woman wearing 4-shirt . 9-phone on 6-table 
h45acTC,0-kite has 2-eye . 0-kite has 5-face . 0-kite has 6-eye . 0-kite has 9-tail . 10-letter on 1-sign . 14-kite on 0-kite . 15-snow on 11-hat . 2-eye on 0-kite . 4-flag on 0-kite . 5-face on 0-kite . 6-eye on 0-kite . 7-logo on 0-kite . 7-logo on 14-kite . 7-logo on 4-flag . 8-glass on 0-kite . 8-glass on 5-face . 9-tail on 0-kite . 9-tail on 11-hat 
h6Pkqkr,0-man has 15-nose . 0-man has 1-hair . 0-man has 7-face . 0-man wearing 11-shirt . 0-man wearing 3-short . 0-man wearing 8-glove . 10-trunk of 5-tree . 12-chair has 6-seat . 15-nose of 0-man . 2-tree behind 0-man . 5-tree has 10-trunk . 7-face of 0-man 
H6vd1DD,0-glass on 6-head . 0-glass on 9-woman . 10-glass on 15-woman . 11-head of 15-woman . 12-neck of 9-woman . 13-mouth of 15-woman . 14-hand of 15-woman . 15-woman has 11-head . 15-woman has 13-mouth . 15-woman has 14-hand . 15-woman has 8-hair . 15-woman wearing 10-glass . 1-hand of 9-woman . 4-mouth of 9-woman . 5-nose of 9-woman . 6-head of 9-woman . 8-hair on 11-head . 9-woman has 12-neck . 9-woman has 14-hand . 9-woman has 1-hand . 9-woman has 2-hair . 9-woman has 4-mouth . 9-woman has 5-nose . 9-woman has 6-head . 9-woman wearing 0-glass . 9-woman wearing 10-glass . 9-woman wearing 3-shirt 
H7Ob55y,11-face of 6-woman . 14-head of 5-man . 15-letter on 1-sign . 1-sign has 15-letter . 2-face of 5-man . 3-face of 8-woman . 4-face of 6-woman . 5-man has 14-head . 5-man has 2-face . 6-woman has 11-face . 6-woman has 4-face . 6-woman wearing 7-pant . 8-woman has 10-hair . 8-woman has 3-face 
hDJHnuW,10-handle has 3-handle . 10-handle has 6-handle . 10-handle has 7-handle . 11-fork has 6-handle . 11-fork has 7-handle . 12-logo on 14-bag . 12-logo on 1-sign . 3-handle of 10-handle . 7-handle of 10-handle 
hF5Bi0f,0-man wearing 3-tie . 11-woman has 8-hair . 11-woman wearing 7-shirt . 2-man wearing 14-tie . 4-woman has 12-hair . 5-woman has 1-hair 
Hf65xSJ,0-hair wearing 1-glass . 12-letter on 7-sign . 15-letter on 3-shirt . 1-glass on 5-face . 9-letter on 3-shirt 
hLMgzsp,10-head of 13-bird . 13-bird has 5-head . 13-bird has 6-ear . 15-head of 4-bear . 1-eye of 4-bear . 2-hand on 4-bear . 3-hat on 10-head . 3-hat on 5-head . 4-bear has 15-head . 4-bear has 1-eye . 5-head of 13-bird . 6-ear of 13-bird . 7-head has 12-leaf 
HnYtR6j,0-hand of 5-man . 10-face of 13-man . 11-leg of 5-man . 12-cap on 2-head . 13-man has 10-face . 13-man has 2-head . 13-man wearing 12-cap . 13-man wearing 3-hat . 14-arm of 5-man . 3-hat on 2-head . 5-man has 0-hand . 5-man has 11-leg . 5-man has 14-arm . 5-man has 2-head . 5-man wearing 12-cap . 5-man wearing 15-jean . 5-man wearing 3-hat 
hoApJnq,12-logo on 5-shirt . 13-head of 6-woman . 13-head of 8-man . 15-glass on 3-face . 1-face of 6-woman . 3-face of 7-woman . 6-woman has 0-hand . 6-woman has 10-hair . 6-woman has 13-head . 6-woman has 14-finger . 6-woman has 1-face . 6-woman has 4-finger . 6-woman wearing 5-shirt . 7-woman has 2-hair . 7-woman has 3-face . 7-woman wearing 11-shirt . 7-woman wearing 15-glass . 7-woman wearing 9-jacket . 8-man has 0-hand . 8-man has 10-hair . 8-man has 13-head . 8-man has 1-face . 8-man has 2-hair . 8-man has 3-face . 8-man wearing 11-shirt . 8-man wearing 15-glass 
hOxu3fK,10-person wearing 13-tie . 10-person wearing 3-shirt . 11-woman has 0-hair . 11-woman has 1-face . 11-woman holding 14-sign . 12-letter on 8-sign . 1-face of 11-woman . 2-man has 4-hair . 2-man has 7-face . 2-man wearing 13-tie . 2-man wearing 3-shirt . 7-face of 2-man 
